f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
0.188976,0.0944882,0.133858,0.0498688,0.0813648,0.0524934,0.0708661,0.0971129,0.133858,0.0971129,0
0.165775,0.0909091,0.122995,0.0454545,0.104278,0.0614973,0.0909091,0.0962567,0.125668,0.0962567,0
0.176796,0.107735,0.124309,0.0331492,0.0994475,0.0607735,0.0856354,0.0994475,0.11326,0.0994475,0
0.160221,0.11326,0.121547,0.0359116,0.0911602,0.0690608,0.0966851,0.0994475,0.10221,0.110497,0
0.141827,0.0769231,0.0745192,0.0745192,0.0745192,0.0432692,0.120192,0.125,0.125,0.144231,0
0.188172,0.0752688,0.0887097,0.0645161,0.0725806,0.0483871,0.0806452,0.13172,0.11828,0.13172,0
0.163594,0.062212,0.09447,0.0806452,0.0714286,0.0576037,0.105991,0.0990783,0.105991,0.158986,0
0.133929,0.0803571,0.0736607,0.0580357,0.0959821,0.0491071,0.120536,0.0959821,0.129464,0.162946,0
0.157895,0.0909091,0.0861244,0.0574163,0.0885167,0.0574163,0.0909091,0.105263,0.11244,0.15311,0
0.166667,0.0980392,0.110294,0.0833333,0.0882353,0.0759804,0.0980392,0.0759804,0.112745,0.0906863,0
0.171216,0.0719603,0.08933,0.0744417,0.0868486,0.0669975,0.124069,0.109181,0.109181,0.0967742,0
0.160093,0.0696056,0.0812065,0.0556845,0.0835267,0.0765661,0.141531,0.102088,0.109049,0.12065,0
0.15708,0.0818584,0.0995575,0.0707965,0.0707965,0.0973451,0.108407,0.0995575,0.123894,0.090708,0
0.183575,0.0797101,0.108696,0.101449,0.0676328,0.0942029,0.10628,0.0772947,0.089372,0.0917874,0
0.125448,0.0752688,0.136201,0.0860215,0.107527,0.129032,0.0967742,0.0752688,0.125448,0.0430108,0
0.13986,0.0874126,0.122378,0.0979021,0.0839161,0.101399,0.0944056,0.0874126,0.125874,0.0594406,0
0.148649,0.0743243,0.111486,0.121622,0.0777027,0.0912162,0.0945946,0.0574324,0.14527,0.0777027,0
0.138983,0.0610169,0.115254,0.145763,0.0915254,0.118644,0.0847458,0.0677966,0.128814,0.0474576,0
0.134185,0.0702875,0.115016,0.118211,0.086262,0.118211,0.0926518,0.0830671,0.140575,0.0415335,0
0.140984,0.101639,0.0786885,0.0557377,0.104918,0.104918,0.0918033,0.0557377,0.17377,0.0918033,0
0.162162,0.0777027,0.097973,0.0506757,0.0810811,0.125,0.0810811,0.125,0.131757,0.0675676,0
0.168966,0.0862069,0.103448,0.0413793,0.12069,0.0965517,0.0689655,0.0931034,0.137931,0.0827586,0
0.152416,0.0855019,0.111524,0.0594796,0.0929368,0.0892193,0.0855019,0.0855019,0.152416,0.0855019,0
0.170886,0.0632911,0.101266,0.0981013,0.0759494,0.101266,0.10443,0.0443038,0.158228,0.0822785,0
0.121127,0.0619718,0.107042,0.0591549,0.084507,0.126761,0.0957746,0.101408,0.143662,0.0985915,0
0.23,0.095,0.07,0.02,0.105,0.065,0.07,0.11,0.215,0.02,0
0.206573,0.084507,0.0938967,0.0234742,0.122066,0.056338,0.056338,0.122066,0.159624,0.0751174,0
0.216495,0.0721649,0.103093,0.0206186,0.128866,0.0618557,0.0515464,0.0927835,0.190722,0.0618557,0
0.240642,0.0855615,0.0962567,0.026738,0.106952,0.0374332,0.0641711,0.122995,0.15508,0.0641711,0
0.247368,0.110526,0.0631579,0.031579,0.115789,0.0421053,0.0578947,0.142105,0.110526,0.0789474,0
0.167131,0.086351,0.0779944,0.0640668,0.0835655,0.0640668,0.086351,0.133705,0.125348,0.111421,0
0.182891,0.0884956,0.0678466,0.0678466,0.0973451,0.0619469,0.0766962,0.135693,0.115044,0.106195,0
0.174603,0.0661376,0.0899471,0.0820106,0.0925926,0.0714286,0.0873016,0.126984,0.100529,0.108466,0
0.164141,0.0782828,0.0959596,0.0782828,0.0984849,0.0732323,0.116162,0.116162,0.0984849,0.0808081,0
0.164491,0.078329,0.0809399,0.0522193,0.117493,0.0966057,0.0913838,0.114883,0.104439,0.0992167,0
0.189258,0.0869565,0.0716113,0.0664962,0.0971867,0.0767263,0.102302,0.0997442,0.0997442,0.109974,0
0.220049,0.0660147,0.0806846,0.0684597,0.0757946,0.0757946,0.0880196,0.0953545,0.114914,0.114914,0
0.216438,0.0739726,0.0630137,0.0767123,0.0849315,0.0794521,0.0958904,0.0986301,0.0958904,0.115068,0
0.201133,0.0764873,0.0424929,0.0708215,0.101983,0.0651558,0.0849858,0.0991501,0.133144,0.124646,0
0.218289,0.0973451,0.0471976,0.0560472,0.0973451,0.0648968,0.0973451,0.106195,0.0884956,0.126844,0
0.19869,0.0895196,0.0960699,0.0938865,0.0917031,0.0895196,0.120087,0.0349345,0.106987,0.0786026,0
0.163793,0.0711207,0.105603,0.116379,0.0689655,0.0797414,0.12931,0.0603448,0.112069,0.0926724,0
0.201754,0.0745614,0.100877,0.0921053,0.0657895,0.107456,0.107456,0.0635965,0.0964912,0.0899123,0
0.178082,0.0763209,0.0841487,0.107632,0.0665362,0.0841487,0.107632,0.0567515,0.11546,0.123288,0
0.171429,0.0742857,0.104762,0.102857,0.0552381,0.0971429,0.108571,0.0647619,0.12,0.100952,0
0.171498,0.103865,0.0797101,0.0917874,0.0869565,0.0724638,0.111111,0.0845411,0.0990338,0.0990338,0
0.186047,0.0883721,0.0837209,0.072093,0.0906977,0.0581395,0.0860465,0.1,0.123256,0.111628,0
0.174118,0.0776471,0.0658823,0.101176,0.0917647,0.0564706,0.0847059,0.117647,0.110588,0.12,0
0.188811,0.0909091,0.0722611,0.0979021,0.0629371,0.0815851,0.0909091,0.111888,0.114219,0.0885781,0
0.17942,0.0738786,0.0897098,0.121372,0.0791557,0.0712401,0.105541,0.0976253,0.108179,0.0738786,0
0.169154,0.10199,0.0970149,0.0746269,0.119403,0.039801,0.104478,0.079602,0.10199,0.11194,0
0.165312,0.0921409,0.0623306,0.0650406,0.102981,0.0542005,0.100271,0.105691,0.127371,0.124661,0
0.182891,0.0707965,0.0678466,0.0530973,0.100295,0.0501475,0.0973451,0.115044,0.120944,0.141593,0
0.183381,0.0687679,0.0888252,0.0515759,0.111748,0.0687679,0.0974212,0.100287,0.103152,0.126075,0
0.180758,0.0787172,0.0758018,0.0495627,0.107872,0.0641399,0.0874636,0.0991254,0.119534,0.137026,0
0.158672,0.110701,0.0885609,0.0442804,0.103321,0.0922509,0.110701,0.107011,0.114391,0.0701107,0
0.111111,0.0814815,0.118519,0.0814815,0.111111,0.0925926,0.140741,0.0703704,0.125926,0.0666667,0
0.121569,0.105882,0.121569,0.054902,0.121569,0.105882,0.109804,0.0823529,0.109804,0.0666667,0
0.137405,0.110687,0.110687,0.0648855,0.103053,0.0954198,0.122137,0.0839695,0.0916031,0.0801527,0
0.134615,0.1,0.130769,0.0653846,0.0769231,0.1,0.138462,0.107692,0.1,0.0461538,0
0.114458,0.0903614,0.0903614,0.0783132,0.0863454,0.0582329,0.120482,0.0963855,0.100402,0.164659,0
0.124535,0.0780669,0.10223,0.0520446,0.0966543,0.0520446,0.133829,0.0929368,0.113383,0.154275,0
0.125693,0.077634,0.0813309,0.0573013,0.0739372,0.051756,0.127542,0.112754,0.101664,0.190388,0
0.127698,0.0593525,0.0935252,0.0521583,0.0791367,0.0557554,0.115108,0.116906,0.0989209,0.201439,0
0.116086,0.0696517,0.101161,0.0746269,0.0713101,0.0563847,0.114428,0.111111,0.106136,0.179104,0
0.12522,0.0723104,0.0952381,0.0705467,0.0705467,0.0634921,0.126984,0.107584,0.0881834,0.179894,0
0.161125,0.0792839,0.0792839,0.0537084,0.0869565,0.0434783,0.0946292,0.132992,0.0971867,0.171356,0
0.135193,0.0708155,0.111588,0.0643777,0.0729614,0.0600858,0.133047,0.0944206,0.111588,0.145923,0
0.138775,0.0693877,0.0959184,0.0734694,0.077551,0.0571429,0.12449,0.102041,0.134694,0.126531,0
0.149194,0.078629,0.102823,0.0866935,0.0745968,0.0625,0.106855,0.0947581,0.129032,0.114919,0
0.146392,0.0742268,0.0865979,0.0886598,0.0927835,0.0494845,0.129897,0.109278,0.11134,0.11134,0
0.178344,0.0636943,0.0923567,0.0382166,0.0859873,0.0732484,0.066879,0.10828,0.181529,0.111465,0
0.156667,0.0633333,0.0933333,0.0433333,0.0966667,0.08,0.0566667,0.106667,0.223333,0.08,0
0.171756,0.0839695,0.0839695,0.0419847,0.0916031,0.0725191,0.0534351,0.122137,0.198473,0.0801527,0
0.179688,0.078125,0.0859375,0.046875,0.0625,0.0859375,0.0390625,0.148438,0.191406,0.0820313,0
0.177686,0.0826446,0.11157,0.0661157,0.0743802,0.0826446,0.0371901,0.123967,0.173554,0.0702479,0
0.166065,0.0794224,0.0794224,0.0938628,0.0974729,0.101083,0.0974729,0.0758123,0.126354,0.0830325,0
0.18638,0.078853,0.114695,0.0752688,0.0896057,0.111111,0.0716846,0.100358,0.100358,0.0716846,0
0.143357,0.0944056,0.108392,0.115385,0.0839161,0.104895,0.108392,0.0839161,0.0979021,0.0594406,0
0.17378,0.0823171,0.0731707,0.109756,0.097561,0.109756,0.0792683,0.0823171,0.131098,0.0609756,0
0.155709,0.0795848,0.128028,0.124567,0.0899654,0.0934256,0.083045,0.0692042,0.100346,0.0761246,0
0.161538,0.0871795,0.0794872,0.074359,0.110256,0.0692308,0.112821,0.0897436,0.120513,0.0948718,0
0.203125,0.09375,0.0885417,0.0703125,0.0859375,0.078125,0.0989583,0.0859375,0.104167,0.0911458,0
0.187342,0.0911392,0.0759494,0.078481,0.116456,0.0658228,0.101266,0.0911392,0.0860759,0.106329,0
0.183381,0.0859599,0.0802292,0.0773639,0.103152,0.0630373,0.123209,0.0916905,0.0859599,0.106017,0
0.164223,0.0967742,0.0821114,0.0703812,0.0967742,0.0762463,0.11437,0.102639,0.0909091,0.105572,0
0.167323,0.0767717,0.110236,0.0964567,0.0866142,0.0590551,0.0964567,0.0905512,0.129921,0.0866142,0
0.153571,0.0857143,0.0910714,0.110714,0.0892857,0.0732143,0.0910714,0.0946429,0.139286,0.0714286,0
0.149425,0.0900383,0.0785441,0.111111,0.0957854,0.059387,0.0957854,0.0957854,0.118774,0.105364,0
0.145631,0.0757282,0.0757282,0.112621,0.0912621,0.0757282,0.106796,0.0873786,0.114563,0.114563,0
0.159774,0.0902256,0.0733083,0.093985,0.0864662,0.0714286,0.12594,0.103383,0.0958647,0.0996241,0
0.217573,0.0920502,0.0627615,0.0543933,0.0920502,0.0585774,0.083682,0.0794979,0.205021,0.0543933,0
0.202532,0.0886076,0.07173,0.0590717,0.092827,0.0759494,0.0548523,0.101266,0.202532,0.0506329,0
0.256098,0.0731707,0.0365854,0.0447154,0.0813008,0.0813008,0.0609756,0.105691,0.199187,0.0609756,0
0.196,0.1,0.088,0.052,0.084,0.076,0.052,0.112,0.188,0.052,0
0.196154,0.0807692,0.0615385,0.0423077,0.0846154,0.103846,0.0576923,0.0923077,0.188462,0.0923077,0
0.197772,0.0640668,0.10585,0.0835655,0.0947075,0.0584958,0.091922,0.0807799,0.13649,0.086351,0
0.188011,0.0817439,0.103542,0.0681199,0.100817,0.0490463,0.111717,0.0735695,0.122616,0.100817,0
0.164921,0.0759162,0.0942408,0.0549738,0.091623,0.0602094,0.128272,0.104712,0.117801,0.10733,0
0.209184,0.0688775,0.0637755,0.0841837,0.0867347,0.0484694,0.104592,0.0816327,0.145408,0.107143,0
0.206612,0.0826446,0.0826446,0.0688705,0.0826446,0.0550964,0.101928,0.0688705,0.107438,0.143251,0
0.206395,0.0872093,0.0610465,0.0581395,0.0930233,0.0610465,0.0784884,0.0959302,0.101744,0.156977,0
0.206897,0.091954,0.0747126,0.045977,0.0833333,0.0747126,0.109195,0.0862069,0.0977011,0.12931,0
0.195929,0.0788804,0.0559796,0.086514,0.0737913,0.0890585,0.0839695,0.104326,0.0966921,0.13486,0
0.179558,0.0856354,0.0635359,0.0773481,0.0883978,0.0801105,0.0911602,0.104972,0.0939227,0.135359,0
0.188525,0.0928962,0.068306,0.0628415,0.079235,0.0819672,0.0901639,0.0956284,0.114754,0.125683,0
0.193299,0.0773196,0.0695876,0.0438144,0.0798969,0.0773196,0.0876289,0.0902062,0.157216,0.123711,0
0.156794,0.0731707,0.118467,0.0836237,0.0905923,0.087108,0.097561,0.0696864,0.170732,0.0522648,0
0.129032,0.0860215,0.114695,0.0537634,0.0896057,0.125448,0.09319,0.0716846,0.139785,0.0967742,0
0.178808,0.0695364,0.10596,0.0629139,0.0827815,0.102649,0.112583,0.0827815,0.142384,0.0596026,0
0.157895,0.0639098,0.120301,0.0639098,0.0827068,0.109023,0.105263,0.101504,0.12406,0.0714286,0
0.13834,0.0671937,0.118577,0.0592885,0.083004,0.110672,0.0790514,0.102767,0.15415,0.0869565,0
0.141711,0.0695187,0.0909091,0.112299,0.0989305,0.0882353,0.104278,0.0989305,0.13369,0.0614973,0
0.15641,0.074359,0.0897436,0.0974359,0.0871795,0.0769231,0.0871795,0.117949,0.14359,0.0692308,0
0.154494,0.0898876,0.0955056,0.0898876,0.0898876,0.0786517,0.0898876,0.0758427,0.168539,0.0674157,0
0.150685,0.090411,0.0767123,0.0575342,0.0821918,0.0794521,0.0958904,0.117808,0.167123,0.0821918,0
0.153652,0.0629723,0.0856423,0.103275,0.0982368,0.0831234,0.0831234,0.110831,0.138539,0.0806045,0
0.153439,0.0740741,0.0899471,0.0952381,0.0925926,0.0687831,0.113757,0.0952381,0.111111,0.10582,0
0.18956,0.0741758,0.101648,0.0521978,0.0796703,0.0769231,0.104396,0.104396,0.101648,0.115385,0
0.200608,0.0911854,0.0790274,0.0699088,0.0790274,0.0911854,0.112462,0.0790274,0.109422,0.0881459,0
0.186992,0.0921409,0.0785908,0.0650406,0.102981,0.0840108,0.119241,0.0677507,0.102981,0.100271,0
0.214485,0.0947075,0.0835655,0.086351,0.0668524,0.091922,0.111421,0.0584958,0.0835655,0.108635,0
0.215159,0.0904646,0.0977995,0.0611247,0.0782396,0.0537897,0.117359,0.0977995,0.0733496,0.114914,0
0.214112,0.0705596,0.080292,0.0705596,0.0851581,0.0559611,0.119221,0.0948905,0.0973236,0.111922,0
0.215385,0.0948718,0.0871795,0.0564103,0.0871795,0.0589744,0.102564,0.0923077,0.0923077,0.112821,0
0.216418,0.109453,0.079602,0.0646766,0.0771144,0.0447761,0.114428,0.0995025,0.0820896,0.11194,0
0.206208,0.0864745,0.0842572,0.059867,0.0886918,0.0709534,0.10643,0.0931264,0.0953437,0.108647,0
0.224622,0.0863931,0.0734341,0.0842333,0.0863931,0.0647948,0.12311,0.0863931,0.0712743,0.099352,0
0.192,0.0853333,0.0933333,0.088,0.0826667,0.08,0.104,0.0773333,0.0853333,0.112,0
0.158854,0.0859375,0.106771,0.09375,0.0885417,0.078125,0.0677083,0.0859375,0.140625,0.09375,0
0.149367,0.0810127,0.0860759,0.116456,0.078481,0.0759494,0.0708861,0.0734177,0.156962,0.111392,0
0.171285,0.0730479,0.115869,0.103275,0.0806045,0.070529,0.0906801,0.070529,0.128463,0.0957179,0
0.159806,0.0677966,0.11138,0.094431,0.0823245,0.0702179,0.0992736,0.0968523,0.118644,0.0992736,0
0.211905,0.0714286,0.104762,0.0833333,0.0833333,0.0547619,0.121429,0.0690476,0.102381,0.097619,0
0.217703,0.0741627,0.107655,0.0837321,0.0645933,0.0598086,0.12201,0.0956938,0.0909091,0.0837321,0
0.226368,0.0447761,0.0995025,0.079602,0.0746269,0.0621891,0.131841,0.0945274,0.109453,0.0771144,0
0.197561,0.0585366,0.114634,0.0731707,0.0731707,0.0560976,0.126829,0.0926829,0.112195,0.0951219,0
0.217172,0.0757576,0.0934343,0.0858586,0.0782828,0.0555556,0.128788,0.0858586,0.0934343,0.0858586,0
0.1875,0.076087,0.0978261,0.0516304,0.0842391,0.0625,0.105978,0.0815217,0.11413,0.138587,0
0.17602,0.0739796,0.0816327,0.0586735,0.0943878,0.0535714,0.0816327,0.0867347,0.147959,0.145408,0
0.161836,0.0845411,0.089372,0.0676328,0.0869565,0.0434783,0.130435,0.0700483,0.130435,0.135266,0
0.166667,0.0655738,0.079235,0.0519126,0.0601093,0.0655738,0.106557,0.0928962,0.128415,0.18306,0
0.171795,0.0769231,0.0871795,0.0512821,0.0564103,0.0461538,0.125641,0.1,0.120513,0.164103,0
0.117284,0.12037,0.117284,0.0339506,0.145062,0.0833333,0.095679,0.0925926,0.12037,0.0740741,0
0.111782,0.0936556,0.120846,0.0362538,0.135952,0.081571,0.111782,0.0936556,0.111782,0.102719,0
0.105442,0.102041,0.115646,0.0408163,0.12585,0.0952381,0.102041,0.0952381,0.132653,0.085034,0
0.113879,0.103203,0.0960854,0.0498221,0.131673,0.0854093,0.113879,0.106762,0.113879,0.0854093,0
0.100304,0.109422,0.0942249,0.0638298,0.109422,0.103343,0.109422,0.100304,0.103343,0.106383,0
0.137705,0.0786885,0.095082,0.0983607,0.108197,0.121311,0.0885246,0.0688525,0.12459,0.0786885,0
0.150943,0.081761,0.110063,0.091195,0.110063,0.103774,0.106918,0.0754717,0.0974843,0.072327,0
0.145897,0.0820669,0.106383,0.0668693,0.0942249,0.103343,0.100304,0.0972644,0.118541,0.0851064,0
0.143266,0.0830946,0.0945559,0.0773639,0.0974212,0.0945559,0.13467,0.0744986,0.120344,0.0802292,0
0.148459,0.0728291,0.0868347,0.0616246,0.0868347,0.103641,0.154062,0.0784314,0.134454,0.0728291,0
0.163043,0.0869565,0.101449,0.076087,0.112319,0.0942029,0.112319,0.076087,0.119565,0.057971,0
0.182692,0.0705128,0.0897436,0.0897436,0.112179,0.0929487,0.0865385,0.0705128,0.134615,0.0705128,0
0.186275,0.0588235,0.101307,0.0980392,0.0980392,0.107843,0.0947712,0.107843,0.101307,0.0457516,0
0.16879,0.0859873,0.101911,0.11465,0.0987261,0.0923567,0.0828025,0.0764331,0.136943,0.0414013,0
0.175862,0.103448,0.103448,0.106897,0.113793,0.0758621,0.0689655,0.0586207,0.141379,0.0517241,0
0.165468,0.0323741,0.0899281,0.0467626,0.0827338,0.0899281,0.0539568,0.115108,0.251799,0.0719424,0
0.164063,0.0507813,0.0859375,0.046875,0.0898438,0.09375,0.0585938,0.09375,0.25,0.0664063,0
0.203008,0.0639098,0.0827068,0.0451128,0.0789474,0.0864662,0.0714286,0.135338,0.161654,0.0714286,0
0.208178,0.063197,0.0780669,0.0446097,0.0966543,0.0520446,0.0966543,0.0669145,0.211896,0.0817844,0
0.176471,0.0470588,0.0901961,0.0588235,0.0666667,0.0705882,0.0784314,0.0941177,0.235294,0.0823529,0
0.176229,0.0737705,0.0942623,0.0327869,0.0655738,0.0819672,0.0614754,0.122951,0.217213,0.0737705,0
0.12527,0.0885529,0.0971922,0.110151,0.0907127,0.0669546,0.112311,0.0777538,0.140389,0.0907127,0
0.150224,0.073991,0.105381,0.100897,0.0784753,0.0605381,0.139013,0.103139,0.121076,0.0672646,0
0.14123,0.0797267,0.0979499,0.0774487,0.102506,0.0683371,0.095672,0.113895,0.138952,0.0842825,0
0.144144,0.0675676,0.119369,0.0518018,0.117117,0.0675676,0.112613,0.103604,0.130631,0.0855856,0
0.142857,0.0788177,0.125616,0.044335,0.0960591,0.0615764,0.140394,0.0738916,0.147783,0.0886699,0
0.232877,0.0502283,0.0730594,0.0639269,0.0593607,0.114155,0.0273973,0.105023,0.22831,0.0456621,0
0.23348,0.0528634,0.0837004,0.0352423,0.0837004,0.101322,0.0264317,0.0881057,0.251101,0.0440529,0
0.216102,0.059322,0.0974576,0.0508475,0.0762712,0.0720339,0.029661,0.0974576,0.237288,0.0635593,0
0.193772,0.0657439,0.0761246,0.0622837,0.0657439,0.0968858,0.0622837,0.114187,0.200692,0.0622837,0
0.193772,0.0657439,0.0795848,0.0622837,0.0761246,0.114187,0.0519031,0.0899654,0.217993,0.0484429,0
0.10084,0.105042,0.117647,0.0714286,0.0840336,0.092437,0.109244,0.109244,0.142857,0.0672269,0
0.11236,0.0861423,0.11236,0.0786517,0.11236,0.0973783,0.082397,0.093633,0.149813,0.0749064,0
0.0926641,0.0772201,0.100386,0.0617761,0.100386,0.131274,0.104247,0.108108,0.158301,0.0656371,0
0.120833,0.0916667,0.120833,0.0708333,0.0916667,0.125,0.0833333,0.0916667,0.141667,0.0625,0
0.101626,0.0934959,0.117886,0.0934959,0.0853658,0.097561,0.117886,0.0691057,0.162602,0.0609756,0
0.18896,0.0764331,0.112527,0.0785563,0.0955414,0.0615711,0.0934183,0.0976645,0.0700637,0.125265,0
0.185996,0.0809628,0.113786,0.0634573,0.0897155,0.059081,0.0809628,0.111597,0.0809628,0.133479,0
0.195745,0.0808511,0.112766,0.0553191,0.0851064,0.0702128,0.0957447,0.106383,0.0702128,0.12766,0
0.185328,0.0733591,0.0907336,0.0733591,0.0868726,0.0694981,0.0868726,0.106178,0.0791506,0.148649,0
0.168627,0.0843137,0.1,0.0705882,0.0843137,0.0607843,0.072549,0.119608,0.0745098,0.164706,0
0.191071,0.0785714,0.107143,0.107143,0.0857143,0.0607143,0.0660714,0.0928571,0.0732143,0.1375,0
0.161473,0.124646,0.082153,0.082153,0.121813,0.0708215,0.101983,0.0849858,0.0906516,0.0793201,0
0.131336,0.101382,0.0990783,0.0967742,0.110599,0.0898618,0.12212,0.0599078,0.108295,0.0806452,0
0.168449,0.0962567,0.104278,0.0775401,0.106952,0.0748663,0.0962567,0.101604,0.0802139,0.0935829,0
0.16895,0.0936073,0.0890411,0.086758,0.0958904,0.0684932,0.118721,0.0821918,0.109589,0.086758,0
0.156328,0.0942928,0.109181,0.0967742,0.08933,0.08933,0.104218,0.101737,0.0868486,0.0719603,0
0.173145,0.0812721,0.116608,0.0565371,0.0812721,0.0777385,0.102473,0.120141,0.0989399,0.0918728,0
0.185315,0.0734266,0.108392,0.0594406,0.0839161,0.0839161,0.0979021,0.0979021,0.115385,0.0944056,0
0.179104,0.0835821,0.116418,0.0746269,0.080597,0.104478,0.0925373,0.0746269,0.110448,0.0835821,0
0.193846,0.0769231,0.101538,0.0676923,0.0830769,0.0738462,0.0861538,0.0953846,0.144615,0.0769231,0
0.196774,0.0645161,0.119355,0.0741935,0.0967742,0.083871,0.0806452,0.0967742,0.103226,0.083871,0
0.171171,0.0750751,0.0540541,0.0900901,0.105105,0.0660661,0.111111,0.0990991,0.117117,0.111111,0
0.176829,0.0914634,0.0731707,0.10061,0.097561,0.0670732,0.0945122,0.0853658,0.103659,0.109756,0
0.175,0.075,0.0666667,0.102778,0.0861111,0.0583333,0.102778,0.108333,0.127778,0.0972222,0
0.188406,0.0724638,0.0782609,0.084058,0.0985507,0.0695652,0.084058,0.110145,0.127536,0.0869565,0
0.142045,0.102273,0.0710227,0.0852273,0.0965909,0.0653409,0.09375,0.0909091,0.133523,0.119318,0
0.159763,0.10355,0.0739645,0.091716,0.106509,0.056213,0.0857988,0.100592,0.112426,0.109467,0
0.205212,0.0749186,0.0977199,0.0944625,0.107492,0.0814332,0.100977,0.0879479,0.100977,0.0488599,0
0.193333,0.0666667,0.12,0.0766667,0.103333,0.0966667,0.0866667,0.08,0.14,0.0366667,0
0.224199,0.0711744,0.117438,0.113879,0.0747331,0.0711744,0.0960854,0.0782918,0.124555,0.0284698,0
0.217949,0.0641026,0.108974,0.128205,0.0512821,0.0865385,0.0833333,0.0801282,0.121795,0.0576923,0
0.235474,0.0672783,0.103976,0.0978593,0.0764526,0.0978593,0.0948012,0.0825688,0.0948012,0.0489297,0
0.196429,0.0739796,0.0790816,0.0612245,0.0637755,0.0765306,0.0841837,0.0943878,0.114796,0.155612,0
0.178571,0.0824176,0.0934066,0.0576923,0.0796703,0.0576923,0.101648,0.0879121,0.120879,0.14011,0
0.205128,0.0911681,0.0883191,0.048433,0.0598291,0.045584,0.0854701,0.0826211,0.139601,0.153846,0
0.196581,0.0712251,0.0968661,0.037037,0.0712251,0.048433,0.0997151,0.108262,0.119658,0.150997,0
0.197015,0.0955224,0.104478,0.0567164,0.0925373,0.0597015,0.0746269,0.0656716,0.113433,0.140299,0
0.117333,0.08,0.114667,0.072,0.096,0.104,0.122667,0.104,0.0853333,0.104,0
0.145631,0.0614887,0.106796,0.0970874,0.116505,0.106796,0.126214,0.0614887,0.0873786,0.0906149,0
0.133333,0.0818182,0.0969697,0.0636364,0.0878788,0.10303,0.112121,0.106061,0.121212,0.0939394,0
0.148036,0.0755287,0.0996979,0.0574018,0.0966767,0.0966767,0.120846,0.0845921,0.126888,0.0936556,0
0.141809,0.0660147,0.105134,0.0880196,0.105134,0.102689,0.0977995,0.0782396,0.112469,0.102689,0
0.153846,0.0909091,0.0769231,0.0524475,0.0979021,0.0629371,0.0804196,0.104895,0.153846,0.125874,0
0.187898,0.0700637,0.105096,0.066879,0.0700637,0.0700637,0.0732484,0.089172,0.117834,0.149682,0
0.170279,0.0804954,0.0959752,0.0959752,0.0959752,0.0650155,0.0650155,0.0619195,0.108359,0.160991,0
0.160326,0.076087,0.0978261,0.100543,0.076087,0.076087,0.0733696,0.0923913,0.119565,0.127717,0
0.151442,0.0625,0.0913462,0.0889423,0.0961538,0.0697115,0.0913462,0.100962,0.125,0.122596,0
0.165789,0.0657895,0.1,0.0763158,0.0684211,0.0526316,0.102632,0.102632,0.105263,0.160526,0
0.169192,0.0959596,0.0833333,0.0681818,0.113636,0.0833333,0.106061,0.0959596,0.113636,0.0707071,0
0.146453,0.0800915,0.100686,0.105263,0.100686,0.0778032,0.0938215,0.107551,0.0983982,0.0892448,0
0.124688,0.0872818,0.0798005,0.0997506,0.084788,0.0673317,0.117207,0.124688,0.127182,0.0872818,0
0.130435,0.0869565,0.0869565,0.0869565,0.0748792,0.115942,0.0797101,0.144928,0.0966184,0.0966184,0
0.147465,0.0875576,0.09447,0.124424,0.0990783,0.0760369,0.0967742,0.09447,0.110599,0.0691244,0
0.166052,0.0664207,0.110701,0.0369004,0.099631,0.0738007,0.0590406,0.114391,0.225092,0.0479705,0
0.15625,0.0729167,0.0798611,0.0416667,0.0868056,0.0833333,0.0555556,0.163194,0.197917,0.0625,0
0.149502,0.076412,0.089701,0.0465116,0.0863787,0.112957,0.0697674,0.119601,0.202658,0.0465116,0
0.177305,0.0602837,0.102837,0.0425532,0.070922,0.0780142,0.0567376,0.141844,0.212766,0.0567376,0
0.153584,0.0614334,0.109215,0.0750853,0.0716724,0.0784983,0.0443686,0.146758,0.201365,0.0580205,0
0.137592,0.0687961,0.0884521,0.100737,0.0810811,0.0737101,0.110565,0.0712531,0.117936,0.149877,0
0.124706,0.0635294,0.0894118,0.124706,0.0847059,0.0776471,0.117647,0.0988235,0.122353,0.0964706,0
0.121718,0.0763723,0.105012,0.0954654,0.0668258,0.052506,0.102625,0.100239,0.147971,0.131265,0
0.132432,0.0594595,0.0837838,0.105405,0.0621622,0.0675676,0.0891892,0.1,0.145946,0.154054,0
0.145946,0.0675676,0.0756757,0.0702703,0.0594595,0.0702703,0.0918919,0.105405,0.118919,0.194595,0
0.196286,0.0795756,0.0875332,0.0742706,0.106101,0.071618,0.0795756,0.0901857,0.111406,0.103448,0
0.188202,0.0646067,0.103933,0.0589888,0.0983146,0.0730337,0.103933,0.0870787,0.134831,0.0870787,0
0.196286,0.0795756,0.0901857,0.071618,0.108753,0.071618,0.111406,0.0769231,0.114058,0.0795756,0
0.172515,0.108187,0.0935673,0.0730994,0.131579,0.0643275,0.128655,0.0643275,0.0730994,0.0906433,0
0.181319,0.101648,0.0934066,0.0549451,0.0961538,0.0769231,0.120879,0.0604396,0.129121,0.0851648,0
0.147392,0.0975057,0.0975057,0.0544218,0.0975057,0.0589569,0.0975057,0.115646,0.0884354,0.145125,0
0.182448,0.0993072,0.0831409,0.0600462,0.0969977,0.0508083,0.0900693,0.122402,0.0877598,0.127021,0
