f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,label
0.0492424,0.0246212,0.030303,0.0246212,0.0189394,0.0246212,0.0265152,0.0435606,0.0265152,0.0227273,0.0511364,0.0359849,0.0113636,0.0340909,0.0208333,0.0359849,0.0284091,0.0208333,0.0189394,0.0340909,0.0814394,0.0284091,0.0511364,0.032197,0.0340909,0.0397727,0.0549242,0.0265152,0.0397727,0.0284091,1
0.0431655,0.0233813,0.0341727,0.0305755,0.0215827,0.0305755,0.028777,0.0413669,0.0359712,0.0233813,0.044964,0.0485612,0.0161871,0.0503597,0.0161871,0.028777,0.028777,0.0269784,0.0233813,0.0305755,0.0719424,0.028777,0.0431655,0.0413669,0.0179856,0.0305755,0.0485612,0.0323741,0.0341727,0.0233813,1
0.0319716,0.026643,0.0390764,0.0319716,0.0213144,0.0230906,0.0426288,0.0426288,0.0230906,0.0319716,0.0301954,0.0461812,0.0124334,0.0373002,0.0230906,0.0426288,0.0195382,0.017762,0.0248668,0.0284192,0.0692718,0.0248668,0.0461812,0.0390764,0.017762,0.0568384,0.044405,0.0390764,0.0301954,0.035524,1
0.0289331,0.0162749,0.045208,0.0235081,0.0198915,0.0235081,0.039783,0.0307414,0.0325497,0.0271248,0.0470163,0.0379747,0.0108499,0.034358,0.0307414,0.0361664,0.0325497,0.0216998,0.0198915,0.0253165,0.0669078,0.0216998,0.0433996,0.0470163,0.0289331,0.0524412,0.0524412,0.0433996,0.0253165,0.034358,1
0.029877,0.0333919,0.0421793,0.029877,0.0246046,0.0210896,0.0421793,0.0351494,0.0369069,0.0246046,0.0369069,0.0421793,0.0105448,0.0579965,0.0175747,0.0158172,0.0228471,0.0246046,0.0175747,0.0351494,0.0878735,0.0140598,0.0527241,0.0386643,0.0228471,0.0421793,0.0404218,0.0404218,0.026362,0.0333919,1
0.0371094,0.0605469,0.0390625,0.0332031,0.0332031,0.0351563,0.0234375,0.0195313,0.0214844,0.03125,0.0195313,0.0332031,0.0175781,0.0429688,0.0195313,0.00976563,0.0332031,0.046875,0.0273438,0.03125,0.0625,0.0195313,0.0488281,0.0332031,0.0332031,0.0605469,0.0507813,0.0136719,0.0292969,0.0332031,1
0.023301,0.0582524,0.0504854,0.0466019,0.0407767,0.0213592,0.015534,0.031068,0.0252427,0.0174757,0.015534,0.031068,0.0213592,0.0543689,0.0135922,0.00776699,0.0407767,0.031068,0.023301,0.023301,0.0679612,0.015534,0.0563107,0.0563107,0.0330097,0.0504854,0.0524272,0.0213592,0.0252427,0.0291262,1
0.0371134,0.057732,0.0412371,0.0309278,0.0371134,0.0309278,0.0164948,0.0371134,0.0268041,0.0247423,0.0185567,0.0350515,0.0226804,0.0474227,0.0309278,0.00824742,0.028866,0.0309278,0.0185567,0.0206186,0.0701031,0.014433,0.0453608,0.0412371,0.028866,0.0515464,0.0494845,0.0206186,0.0350515,0.0412371,1
0.0272904,0.0487329,0.0409357,0.0350877,0.0331384,0.0292398,0.00974659,0.0409357,0.037037,0.0292398,0.0175439,0.037037,0.0175439,0.0487329,0.0253411,0.0116959,0.0448343,0.0331384,0.0272904,0.0253411,0.0818713,0.00779727,0.0467836,0.0409357,0.042885,0.0409357,0.0331384,0.0311891,0.0292398,0.0253411,1
0.0354478,0.0522388,0.0391791,0.0223881,0.0410448,0.0279851,0.016791,0.0373134,0.0391791,0.0205224,0.0242537,0.0410448,0.0205224,0.0335821,0.0373134,0.00932836,0.0335821,0.0186567,0.0186567,0.0279851,0.0727612,0.0149254,0.0373134,0.0373134,0.0373134,0.0447761,0.0541045,0.0335821,0.0242537,0.0466418,1
0.0262582,0.0328228,0.0350109,0.0371991,0.0131291,0.0350109,0.0547046,0.0350109,0.02407,0.0393873,0.0634573,0.0503282,0.02407,0.0350109,0.0131291,0.0131291,0.0218818,0.0262582,0.0284464,0.02407,0.0350109,0.0284464,0.0350109,0.0284464,0.0262582,0.0393873,0.0503282,0.0371991,0.0350109,0.0525164,1
0.0276498,0.0207373,0.0437788,0.0391705,0.0138249,0.0207373,0.0529954,0.0253456,0.0184332,0.0391705,0.078341,0.0391705,0.0184332,0.0368664,0.0207373,0.0437788,0.0391705,0.0345622,0.0299539,0.0345622,0.0483871,0.0299539,0.0437788,0.0253456,0.0299539,0.0207373,0.0299539,0.0414747,0.0184332,0.0345622,1
0.0268456,0.0246085,0.0469799,0.0268456,0.0111857,0.0223714,0.049217,0.01566,0.0134228,0.0357942,0.0782998,0.0425056,0.0223714,0.0447427,0.0290828,0.0357942,0.0313199,0.0246085,0.0290828,0.0201342,0.0447427,0.033557,0.0469799,0.0201342,0.033557,0.0290828,0.0268456,0.0514541,0.0313199,0.0514541,1
0.0351967,0.0310559,0.0434783,0.0434783,0.0207039,0.0124224,0.0414079,0.0248447,0.0165631,0.0227743,0.0703934,0.0455487,0.0207039,0.0414079,0.0207039,0.0496894,0.0310559,0.0207039,0.0269151,0.0248447,0.0434783,0.0289855,0.0372671,0.0310559,0.0269151,0.0248447,0.0351967,0.0496894,0.0414079,0.0372671,1
0.0295983,0.0232558,0.0528541,0.038055,0.0211416,0.012685,0.0570825,0.0465116,0.0232558,0.0359408,0.0824524,0.0486258,0.0190275,0.038055,0.0232558,0.0274841,0.0295983,0.0232558,0.0147992,0.0190275,0.0232558,0.0443975,0.0274841,0.0232558,0.0211416,0.0359408,0.0486258,0.0486258,0.0274841,0.0338266,1
0.0356473,0.054409,0.0337711,0.0281426,0.0356473,0.0243902,0.0243902,0.0487805,0.0356473,0.0187617,0.0300188,0.0281426,0.0187617,0.054409,0.011257,0.0150094,0.0281426,0.0262664,0.0168856,0.0243902,0.0844278,0.0187617,0.0393996,0.0356473,0.0318949,0.0619137,0.0412758,0.0262664,0.0318949,0.0356473,1
0.0307692,0.0519231,0.0326923,0.025,0.0365385,0.0173077,0.0192308,0.0365385,0.0346154,0.0230769,0.0192308,0.0288462,0.0230769,0.0403846,0.0153846,0.00961538,0.0307692,0.0211538,0.0211538,0.0403846,0.0980769,0.025,0.0480769,0.0423077,0.0288462,0.0692308,0.0423077,0.025,0.0326923,0.0307692,1
0.0361905,0.0495238,0.032381,0.0228571,0.0438095,0.0190476,0.0266667,0.0438095,0.0266667,0.0285714,0.0133333,0.0266667,0.0228571,0.0628571,0.0133333,0.0114286,0.04,0.0209524,0.0266667,0.0342857,0.0704762,0.0152381,0.0495238,0.032381,0.0266667,0.0457143,0.0438095,0.0209524,0.047619,0.0457143,1
0.0337711,0.0506567,0.0356473,0.0243902,0.0337711,0.0187617,0.0150094,0.0393996,0.0393996,0.0243902,0.0243902,0.0356473,0.0168856,0.0562852,0.0168856,0.0243902,0.0337711,0.0281426,0.0337711,0.0243902,0.0712946,0.0206379,0.0300188,0.0412758,0.0337711,0.0393996,0.0469043,0.0243902,0.0300188,0.0525328,1
0.0336449,0.0635514,0.0205607,0.0392523,0.0317757,0.0224299,0.0168224,0.0299065,0.035514,0.0205607,0.0280374,0.0261682,0.035514,0.0523365,0.0205607,0.0299065,0.0317757,0.0373832,0.0261682,0.0205607,0.0635514,0.0261682,0.0280374,0.0429907,0.035514,0.0261682,0.0504673,0.0299065,0.035514,0.0392523,1
0.017331,0.0294627,0.0589255,0.034662,0.0242634,0.0311958,0.0450607,0.034662,0.0225303,0.0277296,0.0571924,0.0450607,0.0242634,0.0311958,0.0225303,0.00693241,0.0242634,0.0242634,0.0155979,0.0242634,0.0398614,0.0277296,0.0467938,0.0398614,0.0294627,0.0623917,0.0485269,0.0294627,0.0450607,0.0294627,1
0.0250836,0.0301003,0.0468227,0.0334448,0.0217391,0.0250836,0.0551839,0.0301003,0.0250836,0.0217391,0.0618729,0.0434783,0.0217391,0.0317726,0.0183946,0.0234114,0.0267559,0.0267559,0.0200669,0.0200669,0.0367893,0.0167224,0.0668896,0.0384615,0.0301003,0.0401338,0.0618729,0.0367893,0.0334448,0.0301003,1
0.0212121,0.0318182,0.0409091,0.0257576,0.0181818,0.0287879,0.0439394,0.0348485,0.0166667,0.0227273,0.0424242,0.0530303,0.0212121,0.0409091,0.019697,0.0424242,0.0227273,0.0181818,0.0212121,0.0151515,0.0484848,0.0287879,0.0621212,0.0393939,0.0181818,0.0560606,0.0454545,0.0333333,0.0484848,0.0378788,1
0.019544,0.0228013,0.0407166,0.0260586,0.0260586,0.0276873,0.0439739,0.034202,0.0325733,0.0211726,0.0521173,0.0374593,0.0260586,0.0423453,0.0162866,0.0260586,0.0260586,0.0374593,0.02443,0.0325733,0.0553746,0.019544,0.0456026,0.0374593,0.0179153,0.0439739,0.0488599,0.0439739,0.029316,0.0423453,1
0.0272873,0.0337079,0.0577849,0.0272873,0.0224719,0.035313,0.0417335,0.0272873,0.0321027,0.0385233,0.0497592,0.0433387,0.0192616,0.0369181,0.0224719,0.0256822,0.0192616,0.0385233,0.0256822,0.024077,0.0385233,0.0160514,0.0369181,0.0224719,0.0192616,0.0722311,0.0433387,0.0337079,0.035313,0.0337079,1
0.0226586,0.0302115,0.0513595,0.0347432,0.0226586,0.0241692,0.0453172,0.0347432,0.021148,0.0226586,0.0377644,0.0438066,0.0196375,0.0271903,0.0181269,0.0151057,0.0241692,0.0271903,0.0241692,0.0362538,0.0453172,0.0317221,0.0649547,0.0377644,0.0287009,0.0528701,0.0453172,0.0392749,0.0468278,0.0241692,1
0.0365854,0.0447154,0.0304878,0.0386179,0.0182927,0.0304878,0.0203252,0.0345528,0.0121951,0.0345528,0.0325203,0.046748,0.0243902,0.0345528,0.0203252,0.0284553,0.0223577,0.0223577,0.0264228,0.0243902,0.0630081,0.0182927,0.0569106,0.0325203,0.0243902,0.0345528,0.0528455,0.0426829,0.0487805,0.0426829,1
0.0227704,0.0417457,0.0208729,0.0436433,0.0227704,0.0341556,0.0227704,0.0360531,0.0151803,0.0303605,0.0322581,0.0398482,0.0227704,0.0455408,0.0170778,0.0246679,0.0341556,0.0246679,0.0227704,0.0322581,0.0531309,0.0227704,0.0360531,0.0379507,0.0360531,0.0417457,0.0512334,0.0493359,0.0455408,0.0398482,1
0.0224949,0.0408998,0.0286299,0.0347648,0.0143149,0.0327198,0.0204499,0.0368098,0.0204499,0.0347648,0.0368098,0.0470348,0.0224949,0.0306748,0.0163599,0.0184049,0.0408998,0.0388548,0.0306748,0.0408998,0.0674847,0.0102249,0.0408998,0.0327198,0.0184049,0.0347648,0.0572597,0.0327198,0.0490798,0.0470348,1
0.0220588,0.0477941,0.0367647,0.0441176,0.0128676,0.0220588,0.0147059,0.03125,0.0238971,0.0294118,0.0386029,0.0441176,0.0202206,0.0404412,0.0238971,0.0202206,0.0294118,0.0238971,0.0257353,0.0238971,0.0698529,0.00919118,0.0459559,0.0386029,0.0275735,0.0367647,0.0625,0.0459559,0.0367647,0.0514706,1
0.0264228,0.0609756,0.0447154,0.0406504,0.0162602,0.0345528,0.0121951,0.0182927,0.0284553,0.0284553,0.0304878,0.0406504,0.0243902,0.0487805,0.0182927,0.0264228,0.0426829,0.0243902,0.0345528,0.0264228,0.0691057,0.00609756,0.0447154,0.0325203,0.0203252,0.0284553,0.0589431,0.0406504,0.0284553,0.0426829,1
0.019802,0.029703,0.0336634,0.0237624,0.0178218,0.0237624,0.0514852,0.0257426,0.0158416,0.0356436,0.0514852,0.039604,0.00990099,0.0455446,0.019802,0.0554455,0.019802,0.0158416,0.0316832,0.0356436,0.039604,0.0475248,0.0594059,0.039604,0.029703,0.0376238,0.0277228,0.0415842,0.0435644,0.0316832,1
0.0209644,0.0314465,0.0440252,0.0272537,0.0230608,0.0230608,0.0398323,0.0251572,0.0272537,0.0272537,0.0587002,0.0272537,0.00838574,0.0461216,0.0209644,0.0607966,0.0167715,0.0272537,0.0356394,0.0314465,0.0398323,0.0398323,0.0461216,0.0440252,0.0314465,0.0377358,0.0293501,0.0377358,0.0398323,0.0314465,1
0.0267176,0.0267176,0.0419847,0.0229008,0.0171756,0.0209924,0.0438931,0.0324427,0.0343511,0.0324427,0.0381679,0.0381679,0.00954198,0.0667939,0.0229008,0.0610687,0.0209924,0.0267176,0.028626,0.0324427,0.0248092,0.0267176,0.0496183,0.0381679,0.0267176,0.0438931,0.0267176,0.0381679,0.0572519,0.0229008,1
0.0150943,0.0283019,0.0490566,0.0396226,0.0207547,0.0169811,0.0471698,0.0264151,0.0226415,0.0226415,0.0396226,0.0283019,0.0150943,0.0698113,0.0245283,0.0641509,0.0132075,0.0264151,0.0320755,0.0283019,0.045283,0.0396226,0.0528302,0.0396226,0.0320755,0.0320755,0.0226415,0.0358491,0.0396226,0.0301887,1
0.0140562,0.0301205,0.0481928,0.0240964,0.0160643,0.0261044,0.0441767,0.0321285,0.0301205,0.0200803,0.0301205,0.0381526,0.0100402,0.0522088,0.0240964,0.0702811,0.0240964,0.0220884,0.0220884,0.0461847,0.0461847,0.0381526,0.0381526,0.0381526,0.0441767,0.0341365,0.0341365,0.0341365,0.0341365,0.0341365,1
0.0298273,0.0188383,0.0408163,0.021978,0.0251177,0.0282575,0.0580848,0.0235479,0.0298273,0.0282575,0.0580848,0.0392465,0.0141287,0.0455259,0.0156986,0.0251177,0.0251177,0.0266876,0.043956,0.0282575,0.0690738,0.0172684,0.0486656,0.0361068,0.0423862,0.0345369,0.0376766,0.0282575,0.0408163,0.0188383,1
0.0345821,0.0244957,0.0446686,0.0216138,0.0259366,0.0273775,0.0590778,0.0216138,0.0273775,0.0201729,0.0590778,0.0288184,0.0129683,0.0360231,0.0144092,0.0201729,0.0259366,0.0331412,0.0389049,0.0230548,0.0720461,0.0230548,0.0518732,0.0216138,0.0317003,0.0489914,0.0273775,0.0389049,0.0605187,0.0244957,1
0.0261538,0.0230769,0.0369231,0.0307692,0.0276923,0.0323077,0.0569231,0.0292308,0.0246154,0.0307692,0.0615385,0.0261538,0.0107692,0.0323077,0.0123077,0.0292308,0.0276923,0.0292308,0.0446154,0.0261538,0.0553846,0.0292308,0.0569231,0.0261538,0.0338462,0.0461538,0.0369231,0.0261538,0.0476923,0.0230769,1
0.0321678,0.0167832,0.0377622,0.0433566,0.0195804,0.027972,0.0545455,0.027972,0.0251748,0.0223776,0.0573427,0.0307692,0.013986,0.0461538,0.0153846,0.0265734,0.0307692,0.0251748,0.0363636,0.0223776,0.0573427,0.0377622,0.0391608,0.0391608,0.0405594,0.0489511,0.0251748,0.0293706,0.0461538,0.0237762,1
0.02526,0.0148588,0.0534918,0.0312036,0.0193165,0.0312036,0.0549777,0.02526,0.0222883,0.0193165,0.0698365,0.0282318,0.0118871,0.0341753,0.0148588,0.0312036,0.0326894,0.0341753,0.0297177,0.0326894,0.0564636,0.038633,0.0445765,0.0416048,0.0356612,0.0445765,0.0297177,0.02526,0.0460624,0.0208024,1
0.029661,0.0183616,0.0607345,0.0254237,0.0268362,0.0310734,0.069209,0.0324859,0.0211864,0.0282486,0.0734463,0.029661,0.0155367,0.0409605,0.0211864,0.0310734,0.0268362,0.0141243,0.0324859,0.0268362,0.0536723,0.029661,0.0282486,0.0466102,0.0282486,0.0451977,0.029661,0.0211864,0.0381356,0.0240113,1
0.0336391,0.0198777,0.0412844,0.0229358,0.0244648,0.0321101,0.0825688,0.0259939,0.0259939,0.0366972,0.0810398,0.0412844,0.0137615,0.0229358,0.0214067,0.0321101,0.030581,0.0229358,0.0397554,0.0183486,0.0428135,0.029052,0.0244648,0.030581,0.0336391,0.0351682,0.0321101,0.0382263,0.0321101,0.0321101,1
0.0323077,0.0184615,0.0384615,0.0338462,0.0215385,0.0369231,0.0692308,0.0338462,0.02,0.0323077,0.0815385,0.0307692,0.02,0.04,0.0138462,0.0307692,0.0246154,0.0215385,0.0338462,0.0215385,0.0430769,0.0369231,0.0384615,0.0292308,0.0384615,0.0430769,0.0276923,0.0292308,0.04,0.0184615,1
0.0294551,0.0294551,0.0382916,0.0353461,0.0235641,0.0309278,0.078056,0.0324006,0.0250368,0.0279823,0.0868925,0.0338733,0.0191458,0.0309278,0.0206186,0.0294551,0.0220913,0.0294551,0.0324006,0.0279823,0.0441826,0.0250368,0.0338733,0.0279823,0.0338733,0.0279823,0.0294551,0.0279823,0.0397644,0.0265096,1
0.037296,0.0722611,0.032634,0.025641,0.048951,0.032634,0.025641,0.018648,0.030303,0.020979,0.018648,0.016317,0.025641,0.0699301,0.018648,0.018648,0.030303,0.016317,0.032634,0.039627,0.0675991,0.011655,0.034965,0.020979,0.039627,0.027972,0.0769231,0.00699301,0.048951,0.032634,1
0.0393013,0.0524017,0.0240175,0.0305677,0.069869,0.0218341,0.0196507,0.0371179,0.0218341,0.0152838,0.010917,0.0196507,0.0327511,0.069869,0.0174672,0.0218341,0.0414847,0.0131004,0.0218341,0.0262009,0.0480349,0.0131004,0.0502183,0.0327511,0.0327511,0.0436681,0.0786026,0.00655022,0.0371179,0.0502183,1
0.0414847,0.0676856,0.0240175,0.0131004,0.069869,0.0327511,0.0218341,0.0262009,0.0458515,0.0174672,0.00873362,0.0262009,0.0305677,0.0458515,0.0131004,0.0262009,0.0414847,0.0349345,0.0240175,0.0327511,0.058952,0.010917,0.0393013,0.0305677,0.0240175,0.0458515,0.0742358,0.00436681,0.0371179,0.0305677,1
0.0387931,0.0711207,0.0258621,0.0215517,0.0560345,0.0301724,0.0150862,0.0193966,0.0452586,0.0193966,0.0107759,0.0280172,0.0301724,0.0452586,0.00862069,0.0215517,0.0431034,0.0193966,0.0237069,0.0215517,0.0689655,0.0107759,0.0538793,0.0387931,0.0323276,0.0387931,0.0818966,0.00646552,0.0323276,0.0409483,1
0.0348837,0.0790698,0.027907,0.0209302,0.055814,0.027907,0.00697674,0.0418605,0.027907,0.0209302,0.00465116,0.0302326,0.0325581,0.0395349,0.0186047,0.0186047,0.0372093,0.0139535,0.0302326,0.0232558,0.072093,0.0139535,0.0581395,0.0372093,0.0348837,0.0511628,0.0697674,0.00465116,0.027907,0.0372093,1
0.025,0.04375,0.01875,0.0354167,0.05,0.0291667,0.00625,0.0458333,0.0291667,0.0208333,0.03125,0.03125,0.0270833,0.0604167,0.0229167,0.0291667,0.0291667,0.0208333,0.03125,0.0333333,0.0645833,0.01875,0.04375,0.0208333,0.0416667,0.0333333,0.0458333,0.0166667,0.0541667,0.0395833,1
0.0294695,0.0353635,0.0235756,0.021611,0.043222,0.0333988,0.0117878,0.0314342,0.0294695,0.0157171,0.0117878,0.0255403,0.0275049,0.0510806,0.0314342,0.0392927,0.0353635,0.0314342,0.0235756,0.0392927,0.0667976,0.0196464,0.0412574,0.0275049,0.0510806,0.0412574,0.0530452,0.0176817,0.0550098,0.0353635,1
0.0344828,0.0517241,0.0344828,0.0268199,0.0344828,0.0325671,0.01341,0.0229885,0.0344828,0.0229885,0.0229885,0.0191571,0.0249042,0.0536398,0.0344828,0.0325671,0.0383142,0.0287356,0.0268199,0.045977,0.059387,0.00957854,0.0383142,0.0172414,0.0268199,0.0478927,0.0670498,0.0172414,0.0363985,0.0440613,1
0.026,0.046,0.04,0.026,0.034,0.02,0.024,0.038,0.03,0.026,0.034,0.04,0.022,0.048,0.03,0.034,0.032,0.034,0.03,0.034,0.048,0.008,0.038,0.03,0.03,0.044,0.064,0.014,0.046,0.03,1
0.0280778,0.0518358,0.0410367,0.0345572,0.049676,0.0280778,0.0194384,0.0302376,0.0345572,0.012959,0.0151188,0.0259179,0.0237581,0.0453564,0.0151188,0.0259179,0.0453564,0.0323974,0.0215983,0.0388769,0.0604752,0.012959,0.0388769,0.0367171,0.0367171,0.0431965,0.0518358,0.0215983,0.0323974,0.0453564,1
0.0449438,0.0636704,0.0337079,0.0224719,0.0318352,0.0393258,0.0355805,0.0280899,0.0468165,0.0299625,0.0205993,0.0280899,0.0149813,0.0393258,0.0168539,0.0355805,0.0318352,0.0205993,0.0299625,0.0243446,0.0655431,0.0131086,0.0374532,0.0393258,0.0299625,0.0374532,0.0505618,0.0337079,0.0318352,0.0224719,1
0.0415094,0.0528302,0.0358491,0.0283019,0.0301887,0.0358491,0.0283019,0.0264151,0.0415094,0.0226415,0.0264151,0.0396226,0.0226415,0.0415094,0.0150943,0.0301887,0.0415094,0.0150943,0.0301887,0.0320755,0.0622642,0.0264151,0.0377358,0.0245283,0.0226415,0.0339623,0.0433962,0.0415094,0.0377358,0.0320755,1
0.0578842,0.0658683,0.0259481,0.0379242,0.0459082,0.0259481,0.0239521,0.0279441,0.0479042,0.0219561,0.0199601,0.0279441,0.0259481,0.0399202,0.0139721,0.0279441,0.0299401,0.0199601,0.0179641,0.0399202,0.0798403,0.0139721,0.0239521,0.0199601,0.0319361,0.0399202,0.0379242,0.0459082,0.0359281,0.0259481,1
0.0483559,0.0812379,0.0232108,0.0290135,0.0348163,0.0193424,0.0174081,0.0232108,0.040619,0.0290135,0.0309478,0.0309478,0.0232108,0.0464217,0.0193424,0.0193424,0.0154739,0.0193424,0.0348163,0.0232108,0.0715667,0.0174081,0.0386847,0.032882,0.040619,0.0386847,0.065764,0.0251451,0.032882,0.0270793,1
0.0397614,0.0656064,0.0258449,0.0397614,0.0377734,0.0298211,0.0198807,0.0298211,0.0377734,0.0178926,0.027833,0.0218688,0.0298211,0.0536779,0.0159046,0.0178926,0.0357853,0.0258449,0.0298211,0.0337972,0.055666,0.0159046,0.0298211,0.0357853,0.0357853,0.0357853,0.055666,0.0258449,0.0417495,0.0318091,1
0.028169,0.0362173,0.0342052,0.0342052,0.0241449,0.0342052,0.0221328,0.0321932,0.028169,0.0402414,0.0462777,0.0523139,0.0120724,0.0342052,0.0181087,0.0201207,0.0261569,0.0100604,0.0181087,0.0321932,0.0724346,0.0261569,0.0503018,0.0342052,0.028169,0.0362173,0.0643863,0.0261569,0.0382294,0.0402414,1
0.0272904,0.042885,0.037037,0.0292398,0.0253411,0.0331384,0.0272904,0.0272904,0.0292398,0.0311891,0.0467836,0.0311891,0.0253411,0.0311891,0.0214425,0.0311891,0.0253411,0.0175439,0.0155945,0.0331384,0.0643275,0.0311891,0.0448343,0.0253411,0.0214425,0.0467836,0.0623782,0.0506823,0.0292398,0.0350877,1
0.0211538,0.0480769,0.0346154,0.0192308,0.0269231,0.0307692,0.0365385,0.0192308,0.0326923,0.0365385,0.0461538,0.0461538,0.0211538,0.0403846,0.0192308,0.0173077,0.0269231,0.0211538,0.0326923,0.0173077,0.0615385,0.0269231,0.0423077,0.0346154,0.0192308,0.0269231,0.0692308,0.0576923,0.0346154,0.0326923,1
0.0239411,0.0423573,0.0478821,0.0239411,0.0202578,0.0257827,0.0515654,0.0294659,0.0276243,0.0313076,0.053407,0.0331492,0.0165746,0.0423573,0.0184162,0.0349908,0.0276243,0.0202578,0.0220994,0.0331492,0.0570902,0.0257827,0.0441989,0.0313076,0.0239411,0.0276243,0.0552486,0.0368324,0.0331492,0.038674,1
