f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,label
0.00907441,0.0127042,0.00907441,0.00725953,0.0108893,0.00362976,0.00362976,0.00907441,0.0145191,0.00907441,0.00544465,0.0235935,0.00362976,0.00907441,0.0127042,0.00907441,0.0217786,0.00362976,0.0163339,0.00725953,0.0127042,0.0127042,0.0163339,0.00725953,0.0145191,0.00725953,0.00907441,0.0127042,0.00725953,0.0145191,0.00907441,0.00907441,0.0108893,0.00362976,0.00544465,0.00725953,0.0108893,0.00544465,0.00907441,0.0108893,0.0145191,0.0108893,0.00181488,0.00907441,0.00907441,0.00362976,0.00362976,0.0127042,0.0145191,0.00544465,0.0127042,0.00544465,0.00907441,0.00907441,0.0108893,0.00362976,0.00725953,0.0181488,0.0199637,0.00907441,0.0108893,0.0163339,0.0163339,0.00725953,0.00544465,0.0108893,0.00544465,0.00544465,0.00907441,0.00362976,0.00907441,0.0145191,0.0235935,0.00725953,0.0145191,0.00544465,0.0145191,0.0127042,0.0181488,0.0235935,0.0235935,0.00544465,0.00725953,0,0.00362976,0.00181488,0.00362976,0.00544465,0.0163339,0.00725953,0.0108893,0.0199637,0.00181488,0.0181488,0.00181488,0.00725953,0.00181488,0.0108893,0.0108893,0.0199637,2
0.00516351,0.0154905,0.0137694,0.00688468,0.0154905,0.00172117,0.00172117,0.0189329,0.00516351,0.0137694,0.00344234,0.0137694,0.00172117,0.010327,0.00516351,0.0172117,0.0172117,0.00688468,0.0172117,0.00688468,0.0120482,0.010327,0.0154905,0.0137694,0.0172117,0.00172117,0.00860585,0.0120482,0.0120482,0.0137694,0.00860585,0.0154905,0.010327,0.00516351,0.00344234,0.00688468,0.00860585,0.00688468,0.00860585,0.00172117,0.010327,0.00516351,0.00860585,0.0120482,0.00688468,0.00344234,0.00688468,0.0120482,0.0154905,0.0120482,0.0172117,0.00688468,0.00688468,0.00516351,0.0120482,0.00516351,0.00860585,0.0137694,0.0344234,0.00688468,0.00688468,0.0189329,0.0120482,0.0120482,0.00860585,0.00688468,0.0137694,0.00688468,0.00688468,0.00344234,0.0120482,0.0154905,0.0154905,0.00344234,0.00516351,0.00688468,0.0120482,0.010327,0.020654,0.0172117,0.0292599,0.00344234,0.00344234,0,0.00688468,0.00344234,0.00516351,0.00516351,0.00860585,0.00860585,0.010327,0.0189329,0.010327,0.0137694,0.00172117,0.00860585,0.00344234,0.0120482,0.010327,0.020654,2
0.00529101,0.015873,0.0123457,0.00529101,0.0123457,0.00705467,0.00352734,0.0176367,0.00881834,0.010582,0.00705467,0.0229277,0.00176367,0.00705467,0.00705467,0.0141093,0.0229277,0.00529101,0.00881834,0.00705467,0.010582,0.015873,0.010582,0.0123457,0.0123457,0.00176367,0.0123457,0.00352734,0.010582,0.00352734,0.0123457,0.015873,0.0176367,0.00176367,0.00529101,0.00881834,0.010582,0.00705467,0.0123457,0.00176367,0.010582,0.0123457,0.00529101,0.0123457,0.00705467,0.00176367,0.0176367,0.010582,0.0229277,0.00352734,0.00705467,0.00881834,0.00881834,0.00705467,0.010582,0.00529101,0.0141093,0.015873,0.0335097,0.00176367,0.010582,0.0141093,0.00881834,0.00881834,0.00176367,0.0123457,0.0123457,0.00529101,0.00529101,0.00176367,0.00881834,0.0141093,0.0229277,0.00352734,0.00881834,0.00705467,0.00529101,0.00881834,0.021164,0.0176367,0.0299824,0.00352734,0.00352734,0,0.00529101,0.00529101,0.00176367,0.00705467,0.0123457,0.00881834,0.0141093,0.021164,0.00529101,0.021164,0.00176367,0.00352734,0.00352734,0.00881834,0.0123457,0.0246914,2
0.00884956,0.0230088,0.00530973,0.00353982,0.00707965,0.00176991,0.00176991,0.0141593,0.0123894,0.0123894,0.0141593,0.019469,0.00176991,0.00707965,0.00353982,0.0212389,0.0212389,0.00884956,0.0106195,0.00884956,0.0141593,0.00530973,0.0123894,0.0123894,0.0123894,0.00353982,0.0106195,0.00707965,0.0106195,0.0106195,0.019469,0.0123894,0.0176991,0.00530973,0.00353982,0.00884956,0.00884956,0.00707965,0.00707965,0.00353982,0.0141593,0.00707965,0.00176991,0.0141593,0.00530973,0.00530973,0.0141593,0.00707965,0.00884956,0.0123894,0.0106195,0.00884956,0.00707965,0.00707965,0.00530973,0.00884956,0.0123894,0.0141593,0.0265487,0.00353982,0.0123894,0.0159292,0.00353982,0.019469,0.00707965,0.00884956,0.0106195,0.0106195,0.0159292,0.00353982,0.00884956,0.0106195,0.0212389,0.00353982,0.00707965,0.00707965,0.0123894,0.0106195,0.0123894,0.0106195,0.0212389,0.00353982,0.00353982,0,0.00353982,0.00176991,0.00707965,0.00884956,0.0283186,0.0106195,0.0123894,0.0212389,0.00353982,0.0159292,0.00176991,0.00176991,0.00353982,0.00530973,0.0159292,0.0230088,2
0.00880282,0.00880282,0,0.00352113,0.00704225,0.00528169,0.00176056,0.00176056,0.00880282,0.0176056,0.00352113,0.0193662,0,0.00176056,0.00176056,0.00704225,0.028169,0.00704225,0.0211268,0.0105634,0.0176056,0.00176056,0.00352113,0,0.00704225,0.00704225,0.0176056,0.00176056,0.00880282,0.0140845,0.0140845,0.0228873,0.0140845,0.0123239,0.0123239,0.00704225,0.0105634,0.0334507,0.00704225,0.00880282,0.0140845,0.00880282,0.00880282,0.00880282,0.00176056,0.00704225,0.0158451,0.0158451,0.00176056,0.00880282,0.00176056,0.0105634,0,0.00528169,0.00528169,0.00176056,0.0105634,0.0299296,0.00352113,0.00528169,0.00176056,0.0193662,0.0105634,0.0105634,0.00704225,0.0193662,0.0105634,0.00704225,0.00880282,0,0.0105634,0.00880282,0.028169,0.00352113,0.0264085,0.00704225,0.0176056,0.0105634,0.0193662,0.00880282,0.00352113,0.0105634,0.0105634,0.00176056,0.00704225,0.0193662,0.00880282,0.00528169,0.0228873,0.00352113,0.00880282,0.0510563,0.0105634,0.00528169,0.00176056,0.00528169,0,0.00704225,0.0158451,0.0140845,2
0.00846024,0.0219966,0.00169205,0.00676819,0.00846024,0.00846024,0.00169205,0.00169205,0.0101523,0.0169205,0.00338409,0.0118443,0.00169205,0,0.00169205,0.0186125,0.0219966,0.00676819,0.0169205,0.0118443,0.0118443,0,0.0101523,0.00846024,0.0118443,0.0101523,0.0152284,0.00846024,0.0152284,0.00676819,0.0118443,0.0287648,0.0169205,0.00676819,0.0101523,0.00846024,0.0135364,0.0186125,0.00676819,0.0135364,0.0101523,0.0101523,0.00507614,0.00676819,0.00169205,0.00846024,0.00676819,0.0118443,0,0.00676819,0.00338409,0.00338409,0.00338409,0.00676819,0.0101523,0.00338409,0.00676819,0.0219966,0.0118443,0.00507614,0.0101523,0.0186125,0.00846024,0.00338409,0.00676819,0.0169205,0.0152284,0.0118443,0.00676819,0.00338409,0.0118443,0.0101523,0.0236887,0.00507614,0.0287648,0.0101523,0.0152284,0.0253807,0.0118443,0.00846024,0.00507614,0.0101523,0.0169205,0.00169205,0.00846024,0.00676819,0.0152284,0.00676819,0.0135364,0.00507614,0.00169205,0.037225,0.0118443,0.00846024,0.00169205,0.00507614,0,0.00676819,0.0101523,0.0169205,2
0.00661157,0.014876,0.00330579,0.00495868,0.00661157,0.00495868,0.00165289,0.00495868,0.00495868,0.014876,0.00826446,0.0165289,0,0.00495868,0.00165289,0.0231405,0.0198347,0.00495868,0.014876,0.0115702,0.0264463,0,0.0181818,0.00661157,0.00826446,0.00991736,0.0181818,0.0132231,0.00991736,0.00991736,0.0132231,0.0231405,0.0115702,0.0115702,0.00661157,0.00826446,0.00991736,0.0264463,0.00165289,0.0115702,0.0115702,0.014876,0.00826446,0.00495868,0,0.00991736,0.00991736,0.0132231,0.00330579,0.014876,0.00330579,0.00330579,0.00330579,0.00495868,0.00495868,0,0.0132231,0.0181818,0.0165289,0.00495868,0.00991736,0.0181818,0.00661157,0.00330579,0.00661157,0.014876,0.0115702,0.00991736,0.00661157,0.00165289,0.0181818,0.00826446,0.0264463,0,0.0264463,0.0115702,0.0115702,0.0132231,0.0214876,0.00661157,0.00826446,0.0115702,0.0115702,0.00165289,0.00495868,0.00330579,0.0115702,0.00661157,0.0132231,0.00330579,0.00495868,0.0413223,0.00661157,0.014876,0.00165289,0.00495868,0,0.00661157,0.00826446,0.0198347,2
0.00487805,0.00813008,0.00162602,0.00650406,0.00650406,0.00650406,0.00325203,0.00162602,0.00650406,0.0130081,0.00487805,0.0097561,0,0.00487805,0.00325203,0.0162602,0.0227642,0.0097561,0.0146341,0.0130081,0.0243902,0.00162602,0.00813008,0.00162602,0.00650406,0.00487805,0.0113821,0.0130081,0.0113821,0.0097561,0.0146341,0.0308943,0.0113821,0.0113821,0.00813008,0.00487805,0.0097561,0.0243902,0.00487805,0.00650406,0.0211382,0.0162602,0.00813008,0.00813008,0,0.00813008,0.0113821,0.0178862,0.00813008,0.0146341,0.00325203,0.00162602,0.00162602,0.00650406,0.0113821,0.00325203,0.0097561,0.0211382,0.0130081,0.00325203,0.0097561,0.0195122,0.00650406,0.00487805,0.00487805,0.0130081,0.0097561,0.0097561,0.00487805,0.00162602,0.00813008,0.00650406,0.0276423,0.00325203,0.0308943,0.00487805,0.0211382,0.0162602,0.0162602,0.00650406,0.00650406,0.00813008,0.0178862,0.00162602,0.00650406,0.00325203,0.0178862,0.00813008,0.0130081,0.00487805,0.00650406,0.0373984,0.00487805,0.0113821,0.00162602,0.0130081,0,0.00162602,0.00813008,0.0357724,2
0.00666667,0.0166667,0.00666667,0.00833333,0.0133333,0.0116667,0.00166667,0.00166667,0.00666667,0.0183333,0.00333333,0.0166667,0,0.00166667,0.00166667,0.02,0.025,0.00666667,0.0166667,0.015,0.02,0,0.00833333,0.005,0.0116667,0.00833333,0.0183333,0.00833333,0.0116667,0.0133333,0.0133333,0.0283333,0.01,0.0133333,0.005,0.00666667,0.005,0.0216667,0.00333333,0.00833333,0.015,0.00833333,0.00666667,0.005,0,0.005,0.0116667,0.0166667,0.00333333,0.00166667,0.00166667,0.00166667,0.00166667,0.00833333,0.00666667,0.00333333,0.01,0.0133333,0.00833333,0.00166667,0.01,0.015,0,0.0116667,0.005,0.0216667,0.005,0.00833333,0.00833333,0,0.01,0.015,0.0166667,0.00166667,0.0316667,0.0133333,0.0183333,0.015,0.03,0.00333333,0.00333333,0.0116667,0.0116667,0,0.00833333,0.005,0.005,0.00833333,0.01,0.005,0.00833333,0.05,0.0133333,0.0116667,0.00166667,0.0183333,0.00166667,0.005,0.00666667,0.0266667,2
0.00379507,0.00948767,0,0.0056926,0.00189753,0.0170778,0.00189753,0.0170778,0.00948767,0.00948767,0.00759013,0.0151803,0,0.00759013,0.00948767,0.00948767,0.0189753,0.0132827,0.0113852,0.0056926,0.0113852,0.0132827,0.0189753,0.0303605,0.0113852,0.00948767,0.0132827,0.00948767,0.00948767,0.00759013,0.0151803,0.00948767,0.0056926,0.0132827,0.00189753,0.0113852,0.00759013,0.0113852,0.00189753,0.00759013,0.0113852,0.0132827,0,0.0132827,0.0170778,0.0056926,0.0132827,0.00759013,0.0189753,0.00189753,0.0189753,0.0113852,0.0113852,0.00759013,0.00759013,0.00379507,0.0113852,0.0113852,0.0227704,0.0227704,0.0056926,0.0132827,0.0056926,0.00948767,0.00189753,0.0056926,0.0056926,0.00379507,0.00948767,0.00189753,0.00759013,0.00948767,0.0132827,0.00189753,0.00759013,0.0132827,0.00948767,0.0151803,0.00948767,0.0113852,0.028463,0.0151803,0.0056926,0.00379507,0.00379507,0.00189753,0.0113852,0.00948767,0.0151803,0.00379507,0.00759013,0.0189753,0.00189753,0.0246679,0.00379507,0.0170778,0.00379507,0.00948767,0.0113852,0.0151803,2
0.0017301,0.0103806,0.00519031,0.00692042,0.00692042,0.00865052,0.0017301,0.0190311,0.0138408,0.00519031,0.0155709,0.0207612,0,0.0138408,0.0103806,0.00865052,0.0242215,0.00865052,0.0103806,0.00692042,0.00692042,0.0121107,0.0190311,0.0276817,0.00346021,0.00865052,0.00865052,0.0121107,0.00865052,0.0103806,0.0155709,0.0207612,0.00692042,0.00865052,0,0.0121107,0.00692042,0.0017301,0.00519031,0.0017301,0.0103806,0.00692042,0.0017301,0.0155709,0.0138408,0.00346021,0.0121107,0.00519031,0.0138408,0.017301,0.017301,0.017301,0.00692042,0.00346021,0.0121107,0.00346021,0.0138408,0.0121107,0.0190311,0.0103806,0.00519031,0.00865052,0.00865052,0.0190311,0.00519031,0.0121107,0.00865052,0.0017301,0.0121107,0.00346021,0.00865052,0.0103806,0.0155709,0.00692042,0.00692042,0.00865052,0.00692042,0.0121107,0.0121107,0.00692042,0.0259516,0.00865052,0.00865052,0.00346021,0.00692042,0.00519031,0.00346021,0.00692042,0.0207612,0,0.00865052,0.0190311,0.0121107,0.0190311,0.0017301,0.0121107,0.00346021,0.00865052,0.0155709,0.017301,2
0.00353357,0.00353357,0.0123675,0.00706714,0.0106007,0.0106007,0.00176678,0.0212014,0.0123675,0.00883392,0.0106007,0.0194346,0,0.0176678,0.00706714,0.00530035,0.0194346,0.00706714,0.00706714,0.00530035,0.0159011,0.0123675,0.0229682,0.0265018,0.00883392,0.00883392,0.00706714,0.0106007,0.00353357,0.0141343,0.0123675,0.0141343,0.0159011,0.00530035,0.00176678,0.00530035,0.00706714,0.0123675,0.00883392,0.00176678,0.00530035,0.0176678,0.00353357,0.0123675,0.0141343,0.00176678,0.0212014,0.00176678,0.0123675,0.0194346,0.0194346,0.0106007,0.0141343,0.00353357,0.0106007,0.00176678,0.0106007,0.00706714,0.0282686,0.00883392,0.00176678,0.0106007,0.00353357,0.0159011,0.00706714,0.00883392,0.00353357,0.00176678,0.0106007,0.00176678,0.0141343,0.0106007,0.0141343,0.00353357,0.0106007,0.0141343,0.0123675,0.0123675,0.0123675,0.0176678,0.0318021,0.0176678,0.00883392,0.00353357,0.00353357,0.00176678,0.00530035,0.00530035,0.0176678,0.00176678,0.00706714,0.0194346,0.00353357,0.0159011,0.00176678,0.00883392,0.00353357,0.00353357,0.0106007,0.0106007,2
0.00507614,0.00338409,0.0101523,0.00846024,0.0152284,0.0101523,0.00507614,0.0152284,0.00846024,0.00846024,0.00846024,0.0219966,0,0.0152284,0.00169205,0.00169205,0.0203046,0.00338409,0.0203046,0.00507614,0.0118443,0.00507614,0.0321489,0.0287648,0.0101523,0.0101523,0.0169205,0.0152284,0.0118443,0.00507614,0.0101523,0.0169205,0.0101523,0.00338409,0,0.00338409,0.00676819,0.0101523,0.00338409,0,0.00846024,0.0135364,0.00507614,0.0118443,0.0101523,0.00169205,0.0152284,0.00676819,0.0169205,0.0152284,0.0152284,0.0203046,0.00676819,0.00507614,0.0169205,0.00338409,0.0101523,0.0118443,0.0219966,0.0101523,0.00676819,0.0101523,0.00676819,0.0101523,0.00676819,0.0101523,0.0118443,0.00507614,0.00676819,0.00338409,0.0186125,0.0203046,0.00676819,0.00338409,0.00676819,0.0101523,0.0135364,0.00846024,0.0186125,0.00846024,0.035533,0.0101523,0.00507614,0.00338409,0.00507614,0.00676819,0.00507614,0.00507614,0.0118443,0.00846024,0.00507614,0.0152284,0.00338409,0.0186125,0.00169205,0.00676819,0.00338409,0.00676819,0.0101523,0.0135364,2
0.00511073,0.00851789,0.00511073,0.00851789,0.0187394,0.00851789,0.00170358,0.0238501,0.0102215,0.00681431,0.0102215,0.0187394,0,0.0153322,0.00511073,0.0221465,0.0221465,0.00681431,0.0187394,0.00511073,0.0170358,0.00851789,0.0187394,0.032368,0.00681431,0.00340715,0.00681431,0.00851789,0.0102215,0.0170358,0.0153322,0.0170358,0.0153322,0.00851789,0.00340715,0.00851789,0.00340715,0.00851789,0.00681431,0.00511073,0.00851789,0.0221465,0.00340715,0.011925,0.011925,0.00170358,0.0170358,0.00511073,0.0187394,0.0102215,0.0136286,0.011925,0.00681431,0.00511073,0.0102215,0.00681431,0.00681431,0.00511073,0.0221465,0.00851789,0.0102215,0.0136286,0.00511073,0.0153322,0.00511073,0.0136286,0.00511073,0.00681431,0.00511073,0,0.00681431,0.011925,0.0187394,0.00340715,0.00851789,0.0102215,0.0102215,0.0136286,0.0102215,0.0136286,0.0221465,0.00681431,0.00511073,0.00340715,0.00340715,0.00340715,0.00170358,0.00851789,0.0153322,0.00340715,0.00511073,0.0102215,0.0102215,0.0187394,0.00340715,0.00511073,0.00340715,0.00170358,0.011925,0.0187394,2
0.00521739,0.00521739,0.0104348,0.00521739,0.0121739,0.00869565,0.00173913,0.013913,0.0104348,0.0104348,0.00521739,0.0173913,0,0.0156522,0.00521739,0.013913,0.0226087,0.00695652,0.00869565,0.00521739,0.013913,0.0173913,0.0226087,0.0243478,0.00869565,0.00347826,0.0104348,0.013913,0.00695652,0.0156522,0.0121739,0.0121739,0.0121739,0.00173913,0.00347826,0.00695652,0.00521739,0.013913,0.00347826,0.00347826,0.00869565,0.013913,0.00695652,0.00869565,0.00695652,0.00347826,0.00695652,0.00695652,0.0156522,0.0104348,0.0226087,0.00695652,0.0121739,0.00521739,0.0208696,0.00869565,0.00695652,0.0104348,0.0191304,0.013913,0.0121739,0.0121739,0.00869565,0.0104348,0.00521739,0.0121739,0.0121739,0.00347826,0.00521739,0.00173913,0.013913,0.013913,0.013913,0.00521739,0.0191304,0.0121739,0.0121739,0.00869565,0.0104348,0.0104348,0.0208696,0.00695652,0.00695652,0.00347826,0.00521739,0.00521739,0.00869565,0.00695652,0.00695652,0.00695652,0.013913,0.013913,0.00695652,0.026087,0.00173913,0.00869565,0.00347826,0.00173913,0.013913,0.0156522,2
0.0113452,0.00324149,0.0113452,0.0113452,0.00972447,0.0113452,0.00162075,0.0194489,0.0113452,0.012966,0.00324149,0.0275527,0.00324149,0.0275527,0.00972447,0.0162075,0.012966,0.00810373,0.00972447,0.00810373,0.0113452,0.0210697,0.0162075,0.0145867,0.0113452,0.00486224,0.00810373,0.012966,0.00486224,0.0162075,0.0113452,0.00972447,0.00810373,0.00324149,0.0145867,0.00324149,0.012966,0.00810373,0.00972447,0.00486224,0.00810373,0.00972447,0.00648298,0.00648298,0.0113452,0.00324149,0.0113452,0.00648298,0.0259319,0.00648298,0.0145867,0.00486224,0.0145867,0.00648298,0.0113452,0.012966,0.00648298,0.00810373,0.0145867,0.0113452,0.0113452,0.0145867,0.00486224,0.0194489,0.00648298,0.00486224,0.00648298,0.00648298,0.00648298,0.00648298,0.00486224,0.00810373,0.0113452,0.00162075,0.0145867,0.00972447,0.012966,0.00648298,0.00648298,0.012966,0.0259319,0.00648298,0.00324149,0.00162075,0.00162075,0.00810373,0.00162075,0.00486224,0.00972447,0.00324149,0.00972447,0.0113452,0.00648298,0.0162075,0.00324149,0.012966,0.00486224,0.00810373,0.0324149,0.012966,2
0.00993378,0.00496689,0.00331126,0.00993378,0.00662252,0.013245,0.00331126,0.0264901,0.013245,0.00827815,0.00331126,0.031457,0.00165563,0.0248344,0.00827815,0.0198676,0.0149007,0.00496689,0.0165563,0.00827815,0.00827815,0.00827815,0.0149007,0.0198676,0.00331126,0.00496689,0.00662252,0.031457,0.00993378,0.00827815,0.00662252,0.0149007,0.00662252,0.00496689,0.00827815,0.00496689,0.00827815,0.00496689,0.00827815,0.00496689,0.00993378,0.00827815,0.00662252,0.00331126,0.013245,0.00827815,0.00993378,0.00662252,0.0215232,0.00993378,0.0198676,0.00827815,0.013245,0.00662252,0.0115894,0.00496689,0.0115894,0.0149007,0.0182119,0.00993378,0.00827815,0.0165563,0.00496689,0.0182119,0.00827815,0.00662252,0.00827815,0.00496689,0.00662252,0.00662252,0.00827815,0.00993378,0.00993378,0.00331126,0.00331126,0.013245,0.00662252,0.00662252,0.00496689,0.0215232,0.031457,0.00496689,0.00165563,0.00165563,0.00662252,0.00662252,0.00331126,0.00331126,0.0115894,0.00496689,0.0115894,0.013245,0.00662252,0.0215232,0.00165563,0.0149007,0.00496689,0.00331126,0.0198676,0.00993378,2
0.00993378,0.00993378,0.00496689,0.00662252,0.0149007,0.0115894,0.00496689,0.0182119,0.0198676,0.00827815,0.00662252,0.0264901,0.00165563,0.0248344,0.013245,0.013245,0.0149007,0.00662252,0.0182119,0.00827815,0.00993378,0.0165563,0.013245,0.0115894,0.00496689,0.00662252,0.00827815,0.0182119,0.00827815,0.0165563,0.00993378,0.0165563,0.00496689,0.0115894,0.00662252,0.00993378,0.00993378,0.00165563,0.00827815,0.00993378,0.013245,0.00827815,0.00496689,0.00993378,0.0165563,0.00165563,0.00662252,0.00827815,0.0198676,0.00662252,0.0215232,0.00331126,0.00827815,0.00662252,0.0115894,0.00662252,0.00827815,0.00827815,0.0198676,0.00662252,0.00496689,0.0215232,0.00662252,0.0215232,0.00331126,0.00662252,0.00827815,0.00662252,0.00496689,0.00496689,0.00662252,0.00827815,0.0149007,0.00496689,0.0115894,0.0115894,0.00496689,0.00827815,0.00496689,0.0215232,0.0380795,0.00331126,0.00993378,0.00165563,0.00496689,0.00662252,0.00496689,0.00331126,0.00662252,0.00496689,0.00662252,0.0115894,0.00662252,0.013245,0.00165563,0.00827815,0.00331126,0.00331126,0.0182119,0.0115894,2
0.00826446,0.014876,0.00330579,0.00661157,0.0132231,0.014876,0.00495868,0.0165289,0.0115702,0.00661157,0.00661157,0.00991736,0.00165289,0.0264463,0.00991736,0.0132231,0.0165289,0.00826446,0.00991736,0.00661157,0.00991736,0.0132231,0.00991736,0.0198347,0.00826446,0.00495868,0.00661157,0.0181818,0.00661157,0.00826446,0.00991736,0.00991736,0.0132231,0.00495868,0.00991736,0.0115702,0.0115702,0.00991736,0.00826446,0.00826446,0.0132231,0.00330579,0.00991736,0.00826446,0.014876,0.00330579,0.0132231,0.00495868,0.0264463,0.00991736,0.031405,0.00165289,0.00991736,0.00661157,0.0132231,0.00495868,0.0132231,0.00991736,0.0165289,0.00991736,0.00991736,0.00826446,0.00330579,0.0132231,0.00991736,0.00495868,0.00826446,0.00991736,0.00495868,0.00991736,0.00661157,0.00826446,0.0165289,0.00330579,0.00826446,0.00826446,0.00991736,0.00991736,0.00991736,0.0181818,0.0297521,0.00330579,0.00826446,0.00165289,0.00661157,0.00661157,0.00661157,0.00165289,0.0115702,0.00495868,0.00826446,0.0132231,0.00661157,0.0247934,0.00165289,0.00991736,0.00330579,0.00661157,0.0165289,0.00826446,2
0.00822368,0.00822368,0.00986842,0.00986842,0.0213816,0.00822368,0.00328947,0.0164474,0.00657895,0.00657895,0.00493421,0.0148026,0.00164474,0.0246711,0.00657895,0.0148026,0.0164474,0.00493421,0.0131579,0.00822368,0.0148026,0.00822368,0.00822368,0.0180921,0.00822368,0.00328947,0.00493421,0.0164474,0.00822368,0.00822368,0.00657895,0.0115132,0.00657895,0.0131579,0.0131579,0.0131579,0.00493421,0.00986842,0.0115132,0.00657895,0.0115132,0.00822368,0.0131579,0.00657895,0.0164474,0.00328947,0.0164474,0.00657895,0.0213816,0.00986842,0.0197368,0.00822368,0.0131579,0.00657895,0.00822368,0.00328947,0.0131579,0.0115132,0.0213816,0.0148026,0.0148026,0.00986842,0.00986842,0.0148026,0.0148026,0.00822368,0.00657895,0.00328947,0.00164474,0.00328947,0.00986842,0.00986842,0.0131579,0.00164474,0.0148026,0.0131579,0.0131579,0.0148026,0.0148026,0.0131579,0.0230263,0.00657895,0,0.00164474,0.00657895,0.00657895,0.00493421,0.00328947,0.00822368,0.00657895,0.00822368,0.0115132,0.00657895,0.0148026,0.00164474,0.00986842,0.00328947,0.00164474,0.0197368,0.0115132,2
0.00569801,0.00997151,0.0014245,0.00712251,0.00569801,0.0156695,0.0042735,0.0128205,0.0156695,0.0042735,0.002849,0.022792,0.0014245,0.011396,0.00712251,0.00854701,0.011396,0.00997151,0.011396,0.0042735,0.011396,0.0128205,0.025641,0.0242165,0.025641,0.0014245,0.0042735,0.00997151,0.00569801,0.0156695,0.017094,0.014245,0.00854701,0.00712251,0.0042735,0.00997151,0.011396,0.00854701,0.00712251,0.00997151,0.014245,0.0128205,0.00854701,0.0156695,0.0156695,0.0014245,0.00712251,0.011396,0.00854701,0.00712251,0.0156695,0.00854701,0.017094,0.0042735,0.00854701,0.00997151,0.00712251,0.017094,0.011396,0.00569801,0.0128205,0.014245,0.0042735,0.00997151,0.0042735,0.00854701,0.011396,0.00997151,0.00854701,0.00569801,0.0185185,0.00712251,0.0242165,0.0042735,0.011396,0.011396,0.00997151,0.0128205,0.00569801,0.017094,0.0270655,0.0128205,0.0042735,0.002849,0.0042735,0.00569801,0.00569801,0.002849,0.00997151,0.002849,0.00997151,0.014245,0.00712251,0.0156695,0.0014245,0.00854701,0.00569801,0.0042735,0.014245,0.011396,2
0.00723589,0.015919,0.00144718,0.00868307,0.00723589,0.0144718,0.00144718,0.015919,0.0217077,0.00434153,0.0115774,0.0318379,0.00144718,0.00723589,0.0101302,0.0144718,0.00723589,0.00868307,0.0115774,0.00723589,0.00868307,0.00578871,0.0173661,0.024602,0.0173661,0.00434153,0.00578871,0.0115774,0.00868307,0.00868307,0.00868307,0.0231548,0.00578871,0.0101302,0.00289436,0.0101302,0.0101302,0.00868307,0.00144718,0.00434153,0.0130246,0.00868307,0.0115774,0.0130246,0.024602,0.00144718,0.0101302,0.00723589,0.00723589,0.00723589,0.0101302,0.0101302,0.0130246,0.00434153,0.00578871,0.00868307,0.0115774,0.0130246,0.0173661,0.0101302,0.0144718,0.015919,0.00289436,0.0188133,0.00434153,0.0130246,0.0130246,0.00578871,0.0115774,0.00868307,0.015919,0.0144718,0.0260492,0,0.00434153,0.0144718,0.0115774,0.0144718,0.00868307,0.00578871,0.0260492,0.0101302,0.00868307,0.00289436,0.00434153,0.00868307,0.00723589,0.00289436,0.00868307,0.00289436,0.00723589,0.0115774,0.00868307,0.015919,0.00289436,0.00434153,0.00434153,0.00434153,0.0130246,0.00434153,2
0.00520156,0.0195059,0.00260078,0.0104031,0.00650195,0.00910273,0.00390117,0.0156047,0.0143043,0.00910273,0.0169051,0.0169051,0.00260078,0.00390117,0.0117035,0.0156047,0.00910273,0.00780234,0.0169051,0.00650195,0.00910273,0.00520156,0.023407,0.0247074,0.0104031,0.00260078,0.0117035,0.00910273,0.00650195,0.0143043,0.0104031,0.0117035,0.00390117,0.0104031,0.00390117,0.0156047,0.00780234,0.00780234,0.00130039,0.00910273,0.0117035,0.0104031,0.00520156,0.0169051,0.0169051,0.00260078,0.00650195,0.00650195,0.0130039,0.00650195,0.00910273,0.00650195,0.0130039,0.00390117,0.0130039,0.00650195,0.00780234,0.0143043,0.0195059,0.00780234,0.0117035,0.0156047,0.00260078,0.0104031,0.00520156,0.0117035,0.0104031,0.00910273,0.00910273,0.00650195,0.0130039,0.0156047,0.0247074,0.00390117,0.0104031,0.00910273,0.00910273,0.0169051,0.0143043,0.0169051,0.029909,0.00650195,0.00650195,0.00390117,0.00520156,0.00260078,0.00390117,0.00650195,0.00910273,0.00520156,0.0117035,0.0117035,0.00650195,0.0221066,0.00130039,0.00910273,0.00260078,0.00650195,0.0130039,0.00910273,2
